time,session 
9,1471.1201985677083 
19,164.64697265625 
29,135.95499674479166 
39,141.3419189453125 
49,159.4639892578125 
59,0 
69,134.30116102430554 
79,133.37193714488637 
89,135.95672607421875 
99,135.988525390625 
109,135.52281605113637 
119,140.62839918870193 
129,137.02251727764423 
139,139.5111083984375 
149,150.60458374023438 
159,176.95404052734375 
169,0 
179,135.55865268049567 
