time,page 
9,5185.825927734375 
19,5185.825927734375 
29,5185.825927734375 
39,5185.825927734375 
49,5185.825927734375 
59,5185.825927734375 
69,5185.825927734375 
79,5185.825927734375 
89,5185.825927734375 
99,5185.825927734375 
109,5185.825927734375 
119,5185.825927734375 
129,5185.825927734375 
139,5185.825927734375 
149,5185.825927734375 
159,5185.825927734375 
169,5185.825927734375 
179,5185.825927734375 
