time,page 
9,1464.5050048828125 
19,162.325439453125 
29,133.73567708333334 
39,146.778076171875 
49,148.53556315104166 
59,0 
69,132.2109375 
79,131.35045276988637 
89,133.73272705078125 
99,133.77736594460228 
109,133.6078857421875 
119,138.35060337611608 
129,134.94523737980768 
139,137.55029296875 
149,146.44189453125 
159,176.19921875 
169,0 
179,133.91171662703803 
