time,page 
0,514.3510204184128 
10,0 
20,185.93083318970025 
30,0.0 
40,33.98670789893749 
50,247.79443359375 
60,0.0 
70,425.0740966796875 
80,348.2677736062248 
90,553.8916491012394 
100,1501.5082478436066 
110,1754.0767198876677 
120,1226.8630270402707 
130,636.6046874313025 
140,1439.3149392652363 
150,2056.867251839679 
160,2310.90148967416 
170,2083.3832186237382 
180,458.7675623614612 
189,631.0139335884991 
