time,session 
0,1574.408935546875 
10,1574.408935546875 
20,1574.408935546875 
30,1574.408935546875 
40,1574.408935546875 
50,1574.408935546875 
60,1574.408935546875 
70,1574.408935546875 
80,1574.408935546875 
90,2345.763916015625 
100,6131.880859375 
110,7659.22900390625 
120,7659.22900390625 
130,7659.22900390625 
140,12922.256103515625 
150,16201.80908203125 
160,17017.14794921875 
170,17017.14794921875 
180,17017.14794921875 
189,17017.14794921875 
