time,page 
0,709.03818359375 
10,0 
20,466.8646647135417 
30,474.283935546875 
40,361.7354329427083 
50,1008.29248046875 
60,743.402099609375 
70,674.0289306640625 
80,709.2943960336538 
90,960.7913004557291 
100,2424.6431749131943 
110,1841.7194661458334 
120,1629.4831000434028 
130,1389.32861328125 
140,9988.097819010416 
150,11102.43586282169 
160,14002.176416015625 
170,12823.215087890625 
180,2147.3706588745117 
189,2981.826067756204 
