time,session 
0,714.6427734375 
10,221.007080078125 
20,593.0799560546875 
30,476.241943359375 
40,363.794677734375 
50,1010.407958984375 
60,745.714111328125 
70,675.8934326171875 
80,711.4095177283654 
90,962.7722574869791 
100,2426.7468532986113 
110,1843.9578450520833 
120,1631.6065809461807 
130,1391.343603515625 
140,10723.398254394531 
150,10990.942092895508 
160,14004.220068359375 
170,12825.1359375 
180,2149.4913330078125 
189,2983.9118760052847 
