time,page 
0,233.80908203125 
10,233.80908203125 
20,218.27099609375 
30,218.27099609375 
40,218.27099609375 
50,218.27099609375 
60,218.27099609375 
70,218.27099609375 
80,218.27099609375 
90,218.27099609375 
100,218.27099609375 
110,218.27099609375 
120,156.284912109375 
130,156.284912109375 
140,156.284912109375 
150,156.284912109375 
160,156.284912109375 
170,156.284912109375 
180,156.284912109375 
189,156.284912109375 
