time,page 
0,1565.868896484375 
10,1565.868896484375 
20,1565.868896484375 
30,1565.868896484375 
40,1565.868896484375 
50,1565.868896484375 
60,1565.868896484375 
70,1565.868896484375 
80,1565.868896484375 
90,2344.319091796875 
100,6130.140869140625 
110,7657.02392578125 
120,7657.02392578125 
130,7657.02392578125 
140,11103.442138671875 
150,16199.403076171875 
160,17015.514892578125 
170,17015.514892578125 
180,17015.514892578125 
189,17015.514892578125 
