time,freemem@tsung_controller_121@Wonko-the-Sane 
0,23.03515625 
10,23.59375 
20,23.59375 
30,23.59375 
40,23.59375 
50,29.48828125 
60,66.8515625 
70,66.8515625 
80,66.8515625 
90,66.8515625 
100,66.8515625 
110,66.8515625 
120,66.8515625 
130,66.8515625 
140,66.8515625 
150,66.8515625 
160,66.8515625 
170,66.8515625 
180,66.8515625 
190,66.8515625 
195,66.8515625 
