time,page 
0,218.342041015625 
10,126.610107421875 
20,134.615966796875 
30,135.35432942708334 
40,0 
50,125.926025390625 
60,131.3880615234375 
70,0 
80,0 
90,130.552685546875 
100,129.7818603515625 
110,136.02912785456732 
120,131.4183349609375 
130,137.74248395647322 
140,147.31144205729166 
150,136.91750266335228 
160,135.784423828125 
170,130.01177978515625 
180,132.26231445312504 
190,131.27170347556086 
195,0 
