time,page 
0,218.342041015625 
10,126.610107421875 
20,126.610107421875 
30,126.610107421875 
40,126.610107421875 
50,125.926025390625 
60,122.7880859375 
70,122.7880859375 
80,122.7880859375 
90,122.7880859375 
100,119.89501953125 
110,119.89501953125 
120,119.89501953125 
130,119.89501953125 
140,119.89501953125 
150,119.89501953125 
160,119.89501953125 
170,119.89501953125 
180,119.89501953125 
190,119.89501953125 
195,119.89501953125 
