time,session 
0,749.81494140625 
10,749.81494140625 
20,749.81494140625 
30,455.37109375 
40,455.37109375 
50,455.37109375 
60,455.37109375 
70,455.37109375 
80,274.85205078125 
90,274.85205078125 
100,274.85205078125 
110,182.68115234375 
120,131.9609375 
130,131.9609375 
140,128.566162109375 
150,127.758056640625 
160,127.758056640625 
170,127.758056640625 
180,122.7890625 
187,122.7890625 
