time,200 
0,0.2 
10,0 
20,0.5 
30,0.4 
40,0.2 
50,0.2 
60,0.4 
70,1 
80,1.3 
90,1.5 
100,0.8 
110,1.1 
120,1.1 
130,1.1 
140,1.3 
150,0.4 
160,0 
170,0 
180,8.1 
187,1.9 
