time,page 
0,828.510986328125 
10,828.510986328125 
20,1102.951171875 
30,1102.951171875 
40,1102.951171875 
50,1102.951171875 
60,1102.951171875 
70,1102.951171875 
80,1102.951171875 
90,1102.951171875 
100,1389.791015625 
110,1389.791015625 
120,1389.791015625 
130,1389.791015625 
140,1389.791015625 
150,1389.791015625 
160,1389.791015625 
170,1389.791015625 
180,1389.791015625 
187,1389.791015625 
