time,session 
7,7666.345166015625 
17,130.906494140625 
27,135.544921875 
37,132.842041015625 
47,134.13788519965277 
57,133.77317457932693 
67,137.73687744140625 
77,136.82554408482142 
87,133.604833984375 
97,135.94537353515625 
107,136.81490652901786 
117,137.65545654296875 
127,138.266357421875 
137,131.65869140625 
147,138.1720947265625 
157,137.7626021535773 
165,134.39457646122685 
