time,page 
7,37760.473876953125 
17,37760.473876953125 
27,37760.473876953125 
37,37760.473876953125 
47,37760.473876953125 
57,37760.473876953125 
67,37760.473876953125 
77,37760.473876953125 
87,37760.473876953125 
97,37760.473876953125 
107,37760.473876953125 
117,37760.473876953125 
127,37760.473876953125 
137,37760.473876953125 
147,37760.473876953125 
157,37760.473876953125 
165,37760.473876953125 
