time,freemem@tsung_controller_113@Wonko-the-Sane 
0,34.94765625 
17,18.796875 
27,17.4765625 
37,19.46875 
47,17.6953125 
57,32.58203125 
67,16.65234375 
77,22.04296875 
87,15.1171875 
97,14.9296875 
107,15.69921875 
117,15.58984375 
127,15.44921875 
137,15.12109375 
147,15.1796875 
157,61.3671875 
165,16.4453125 
