time,page 
7,127.123046875 
17,127.123046875 
27,127.123046875 
37,127.123046875 
47,124.178955078125 
57,122.465087890625 
67,122.465087890625 
77,122.465087890625 
87,122.465087890625 
97,122.465087890625 
107,122.465087890625 
117,122.465087890625 
127,122.465087890625 
137,122.465087890625 
147,122.465087890625 
157,121.47509765625 
165,121.47509765625 
