time,session 
7,37774.59814453125 
17,37774.59814453125 
27,37774.59814453125 
37,37774.59814453125 
47,37774.59814453125 
57,37774.59814453125 
67,37774.59814453125 
77,37774.59814453125 
87,37774.59814453125 
97,37774.59814453125 
107,37774.59814453125 
117,37774.59814453125 
127,37774.59814453125 
137,37774.59814453125 
147,37774.59814453125 
157,37774.59814453125 
165,37774.59814453125 
